,0,1,2,3,4,5,6,y_step_1,y_step_2,y_step_3
2018-11-02,0.0862436454977456,-0.03636386916421344,0.0,0.5400839799798405,0.26666666666666666,0.9666180104000972,0.2562218218071163,400.0,400.0,400.0
2018-11-03,0.08326193688267734,-0.03604415287702347,0.0,0.5370851794247073,0.26666666666666666,0.9677109772087534,0.2520624220102623,400.0,400.0,400.0
2018-11-04,0.07012129415247215,-0.012332451381278059,0.022175568498201584,0.5214914165379696,0.26666666666666666,0.968786046025684,0.24789836027275666,400.0,400.0,400.0
2018-11-05,0.049767410106841964,-0.03245267325093325,0.0,0.5033986531888104,0.26666666666666666,0.969843196967294,0.24372971360968387,400.0,400.0,400.0
2018-11-06,0.04907167809653126,-0.03237807278390852,0.0,0.5026989330591505,0.26666666666666666,0.9708824104813835,0.23955655912092733,400.0,400.0,400.0
2018-11-07,0.043505822015176034,-0.03178126904783188,0.0,0.4971011720230081,0.26666666666666666,0.971903667347508,0.2353789739897437,400.0,400.0,400.0
2018-11-08,0.03261246843198568,-0.027427121965748487,0.00316793835688594,0.4858056899320218,0.26666666666666666,0.972906948677335,0.2311970354813345,400.0,400.0,400.0
2018-11-09,0.028100327503914703,-0.030129401564008923,0.0,0.48160736915474445,0.26666666666666666,0.9738922359149924,0.22701082094141847,400.0,400.0,400.0
2018-11-10,0.02181850513582108,-0.023083632093222745,0.00633587671377188,0.4746101678593959,0.26666666666666666,0.9748595108374124,0.22282040779480028,400.0,400.0,400.0
2018-11-11,0.010707027249312228,-0.028264389888730028,0.0,0.46411436591642996,0.26666666666666666,0.9758087555546682,0.21862587354393795,400.0,400.0,400.0
2018-11-12,0.0022764154741818344,0.01405886135053918,0.04118319863951722,0.45121952352951666,0.26666666666666666,0.9767399525103048,0.2144272957675108,400.0,400.0,400.0
2018-11-13,0.05212987108003723,0.021457672680273706,0.05385495206706098,0.5000000125595534,0.26666666666666666,0.9776530844816641,0.21022475211898378,400.0,400.0,400.0
2018-11-14,0.03903325909257365,-0.03130169461704691,0.0,0.4926029711903084,0.26666666666666666,0.9785481345802031,0.20601832032517087,400.0,400.0,400.0
2018-11-15,0.024224106304371197,-0.029713770390666805,0.0,0.47770892843311685,0.26666666666666666,0.9794250862518064,0.20180807818479848,400.0,400.0,400.0
2018-11-16,0.011899710695316921,-0.028392276403603596,0.0,0.4653138861384605,0.26666666666666666,0.9802839232770919,0.19759410356706622,400.0,400.0,400.0
2018-11-17,-0.004499686687558459,-0.02663383682405873,0.0,0.44882048308522826,0.26666666666666666,0.981124629771712,0.19337647441020586,400.0,400.0,299.0
2018-11-18,-0.0226881092394974,-0.024683567472197455,0.0,0.43052779969889343,0.26666666666666666,0.9819471901866459,0.18915526872004118,400.0,299.0,299.0
2018-11-19,-0.03884914804262659,-0.01976458828274672,0.00316793835688594,0.4139344366271871,0.19933333333333333,0.9827515893084882,0.18493056456854437,299.0,299.0,299.0
2018-11-20,-0.030065005861230485,0.014340600432722554,0.03801526028263128,0.4190323975709589,0.19933333333333333,0.9835378122597297,0.18070244009239253,299.0,299.0,299.0
2018-11-21,0.00024368844059922712,0.1066736588994883,0.1330534109892095,0.4393242813273446,0.19933333333333333,0.984305844499033,0.17647097349152166,299.0,299.0,299.0
2018-11-22,0.004981968598921915,-0.02446441770444421,0.00316793835688594,0.4580168047876896,0.19933333333333333,0.9850556718215013,0.1722362430276816,299.0,299.0,299.0
2018-11-23,0.016968615341091196,-0.028935794091843523,0.0,0.47041184708234596,0.19933333333333333,0.9857872803589409,0.16799832702298792,299.0,299.0,500.0
2018-11-24,0.055349047727464885,0.04022908056740462,0.07286258220837663,0.5011995327816976,0.19933333333333333,0.986500656580118,0.16375730385847276,299.0,500.0,500.0
2018-11-25,0.1316885548853431,0.2486981622495612,0.2882823904766206,0.5548780627185579,0.3333333333333333,0.9871957872910085,0.15951325197263633,500.0,500.0,529.0
2018-11-26,0.1441072458117012,-0.01707956127455132,0.025343506855087527,0.5955617902499171,0.3333333333333333,0.9878726596350429,0.15526624985999565,500.0,529.0,529.0
2018-11-27,0.13711123825186883,-0.03544599519790988,0.00633587671377188,0.5905637893246194,0.35266666666666663,0.9885312610933432,0.151016376069632,529.0,529.0,529.0
2018-11-28,0.1009534079988093,-0.037941136181023793,0.0,0.5548780627185579,0.35266666666666663,0.9891715794849547,0.1467637092037396,529.0,529.0,550.0
2018-11-29,0.07882895196543054,-0.032382724417180986,0.00316793835688594,0.5322870985364716,0.35266666666666663,0.9897936029670716,0.14250832791617088,529.0,550.0,550.0
2018-11-30,0.08079474233768347,0.005639665787865785,0.04118319863951722,0.5301879381480603,0.36666666666666664,0.9903973200352557,0.13825031091098214,550.0,550.0,524.0
2018-12-01,0.13471696588542637,0.12411562347604804,0.1647327945580689,0.5711715457348419,0.36666666666666664,0.9909827195236492,0.1339897369409772,550.0,524.0,1200.0
2018-12-02,0.22935764409408843,0.09166501013045135,0.14255722605986734,0.6687325237951427,0.34933333333333333,0.9915497906051816,0.12972668480625205,524.0,1200.0,1200.0
2018-12-03,0.20252493820086062,0.04675070302189184,0.09503815070657821,0.6468412797427163,0.7999999999999999,0.992098522791769,0.1254612333527367,1200.0,1200.0,539.0
2018-12-04,0.17201390113486703,0.018161297231962057,0.0633587671377188,0.6195521946909821,0.7999999999999999,0.9926289059345094,0.12119346147073647,1200.0,539.0,539.0
2018-12-05,0.12101001173063593,-0.033719527247098556,0.00633587671377188,0.5743702663270369,0.35933333333333334,0.9931409302238694,0.116923448093474,539.0,539.0,539.0
2018-12-06,0.11882342541290412,-0.03348506863649096,0.00633587671377188,0.5721711459199241,0.35933333333333334,0.993634586189866,0.11265127219562884,539.0,539.0,539.0
2018-12-07,0.1071156058032234,-0.03860188317454328,0.0,0.5610755838657724,0.35933333333333334,0.9941098647022418,0.10837701279187609,539.0,539.0,539.0
2018-12-08,0.09190889186646573,-0.0369713301098841,0.0,0.5457817010346844,0.35933333333333334,0.9945667569706336,0.10410074893542628,539.0,539.0,539.0
2018-12-09,0.08614425521071985,-0.0363532119546558,0.0,0.53998401996148,0.35933333333333334,0.9950052545447352,0.09982255971656276,539.0,539.0,539.0
2018-12-10,0.07888876424732681,-0.035575235655820395,0.0,0.5326869386105955,0.35933333333333334,0.9954253493144537,0.09554252426117806,539.0,539.0,539.0
2018-12-11,0.0818889260438231,-0.010408148081840906,0.025343506855087523,0.5329868186660178,0.35933333333333334,0.9958270335100595,0.09126072172931188,539.0,539.0,539.0
2018-12-12,0.08340001462789796,-0.016942371493132824,0.01900763014131564,0.5351859390732443,0.35933333333333334,0.9962102997023297,0.08697723131368612,539.0,539.0,539.0
2018-12-13,0.08177108257525627,-0.035884294733440604,0.0,0.5355857791472545,0.35933333333333334,0.9965751408026859,0.08269213223824061,539.0,539.0,539.0
2018-12-14,0.08387584123989052,0.005309292291106042,0.04118319863951722,0.5332866987216676,0.35933333333333334,0.9969215500633253,0.07840550375666698,539.0,539.0,539.0
2018-12-15,0.11623571575650479,0.03051435707011637,0.06969464385149068,0.5627749041802872,0.35933333333333334,0.9972495210773451,0.07411742515094415,539.0,539.0,539.0
2018-12-16,0.09807108967099286,-0.0376320771034157,0.0,0.5519792221820126,0.35933333333333334,0.9975590477788613,0.06982797572987136,539.0,539.0,539.0
2018-12-17,0.08703876779508207,-0.03644912684079582,0.0,0.5408836601278608,0.35933333333333334,0.9978501244431209,0.06553723482760068,539.0,539.0,539.0
2018-12-18,0.05980582911079957,-0.03352905141779485,0.0,0.5134946150576525,0.35933333333333334,0.9981227456866077,0.06124528180217104,539.0,539.0,539.0
2018-12-19,0.027960468663920525,-0.017370013819069538,0.012671753427543763,0.4801079688771779,0.35933333333333334,0.998376906467142,0.056952196034039754,539.0,539.0,539.0
2018-12-20,0.1225306480215927,0.14453889884700186,0.18374042469938456,0.5568772630887224,0.35933333333333334,0.9986126020839734,0.052658056924613804,539.0,539.0,539.0
2018-12-21,0.10801011838781166,-0.038697798060707535,0.0,0.5619752240323805,0.35933333333333334,0.9988298281778684,0.04836294389478256,539.0,539.0,539.0
2018-12-22,0.09389669760980686,-0.03718447430134004,0.0,0.5477809014047352,0.35933333333333334,0.9990285807311906,0.044066936383448226,539.0,539.0,539.0
2018-12-23,0.09141015933565903,-0.005056874933168869,0.0316793835688594,0.5418832603129431,0.35933333333333334,0.9992088560679753,0.03977011384605594,539.0,539.0,1500.0
2018-12-24,0.23431023805113158,0.3938132563757999,0.4435113699640317,0.6414434387435222,0.35933333333333334,0.9993706508539969,0.035472555753125586,539.0,1500.0,1500.0
2018-12-25,0.4163405562425618,0.2500370831613063,0.31996177404548,0.8377649150863817,1.0,0.9995139620968313,0.031174341588781015,1500.0,1500.0,1500.0
2018-12-26,0.2994358114753517,-0.05922358369832094,0.0,0.7544982196720866,1.0,0.9996387871459109,0.026875550849280495,1500.0,1500.0,1500.0
2018-12-27,0.2583876228745938,-0.054822156144673895,0.0,0.713214732029769,1.0,0.9997451236925734,0.022576263041545485,1500.0,1500.0,529.0
2018-12-28,0.1981571088500569,-0.04836388714341942,0.0,0.6526389608159207,1.0,0.999832969770105,0.01827655768169147,1500.0,529.0,529.0
2018-12-29,0.17094262334742846,-0.019957007859273224,0.02534350685508752,0.6225509952462289,0.35266666666666663,0.9999023237537764,0.013976514293556645,529.0,529.0,529.0
2018-12-30,0.17857722227783565,-0.046264416857545045,0.0,0.6329468371706071,0.35266666666666663,0.999953184360873,0.00967621240723043,529.0,529.0,1200.0
2018-12-31,0.17788149026763797,-0.046189816390532434,0.0,0.6322471170410608,0.35266666666666663,0.9999855506507186,0.005375731557583884,529.0,1200.0,529.0
2019-01-01,0.15601562709054617,-0.043845230284480695,0.0,0.6102559129701604,0.7999999999999999,0.9999994220246925,0.0010751512827980269,1200.0,529.0,529.0
2019-01-02,0.10492901948549158,-0.03836742456393568,0.0,0.5588764634586596,0.35266666666666663,0.9999947982262414,-0.0032254488771079042,529.0,529.0,529.0
2019-01-03,0.09180950157921387,-0.03696067290030221,0.0,0.5456817410160966,0.35266666666666663,0.999971679340883,-0.007525989381746003,529.0,529.0,529.0
2019-01-04,0.08654181635927503,-0.03639584079293486,0.0,0.5403838600353765,0.35266666666666663,0.9999300657962057,-0.011826390691832589,529.0,529.0,529.0
2019-01-05,0.09479121019439518,-0.03728038918750431,0.0,0.5486805415713434,0.35266666666666663,0.9998699583618592,-0.01612657327065796,529.0,529.0,529.0
2019-01-06,0.06885034524325616,-0.03449885748894667,0.0,0.5225909767416397,0.35266666666666663,0.9997913581495418,-0.020426457585557233,529.0,529.0,529.0
2019-01-07,0.05980582911079957,-0.03352905141779485,0.0,0.5134946150576525,0.35266666666666663,0.9996942666129788,-0.024725964109383294,529.0,529.0,529.0
2019-01-08,0.052550338147519575,-0.03275107511897157,0.0,0.5061975337068816,0.35266666666666663,0.9995786855478958,-0.029025013321975237,529.0,529.0,529.0
2019-01-09,0.05404119245505371,-0.03291093326256656,0.0,0.5076969339844482,0.35266666666666663,0.9994446170919858,-0.0333235257116311,529.0,529.0,529.0
2019-01-10,0.0352564281800559,-0.03089672065326244,0.0,0.4888044904870412,0.35266666666666663,0.9992920637248697,-0.03762142177657667,529.0,529.0,529.0
2019-01-11,0.011700930120926285,-0.02837096198445194,0.0,0.46511396610139855,0.35266666666666663,0.9991210282680495,-0.04191862202643767,529.0,529.0,529.0
2019-01-12,0.007843162102923852,-0.002468526949952478,0.02534350685508752,0.4585166048801739,0.35266666666666663,0.9989315138848577,-0.046215046983708576,529.0,529.0,529.0
2019-01-13,0.002954584850225206,-0.027433127542045785,0.0,0.4563174844731748,0.35266666666666663,0.9987235240803973,-0.050510617185222415,529.0,529.0,529.0
2019-01-14,0.024571402878251162,0.15822876151504953,0.1869083630562705,0.4580168047876896,0.35266666666666663,0.9984970627014779,-0.05480525318362217,529.0,529.0,529.0
2019-01-15,0.027301643016691985,0.03367819437026988,0.0633587671377188,0.4740104077483238,0.35266666666666663,0.9982521339365441,-0.05909887554882886,529.0,529.0,529.0
2019-01-16,0.01048801239871998,-0.021868710201917805,0.00633587671377188,0.4632147257500492,0.35266666666666663,0.9979887423155984,-0.06339140486951016,529.0,529.0,529.0
2019-01-17,-0.00708383415384544,-0.02635674937517206,0.0,0.446221522604219,0.35266666666666663,0.9977068927101169,-0.06768276175455072,529.0,529.0,529.0
2019-01-18,-0.02656433043904091,-0.024267936298855337,0.0,0.42662935897726584,0.35266666666666663,0.9974065903329598,-0.07197286683451912,529.0,529.0,399.0
2019-01-19,-0.031434454510198474,-0.0237457330297913,0.0,0.42173131807066966,0.35266666666666663,0.9970878407382744,-0.07626164076313567,529.0,399.0,399.0
2019-01-20,-0.05524854542550197,-0.018006148703201857,0.00316793835688594,0.3974410335739549,0.266,0.9967506498213929,-0.0805490042187419,399.0,399.0,329.0
2019-01-21,-0.07864484091570954,-0.018683558482588406,0.0,0.3742503092807965,0.266,0.9963950238187231,-0.08483487790576513,399.0,329.0,309.0
2019-01-22,-0.07128995966517773,-0.01947219199099358,0.0,0.3816473506501552,0.21933333333333332,0.9960209693076331,-0.08911918255618721,329.0,309.0,309.0
2019-01-23,-0.059462515491930476,-0.020740399930195837,0.0,0.3935425928523273,0.206,0.9956284932063294,-0.09340183893100863,309.0,309.0,309.0
2019-01-24,-0.013600581818250846,-0.005563028676818713,0.019980423731489384,0.43752500099424196,0.206,0.9952176027737294,-0.09768276782171598,309.0,309.0,309.0
2019-01-25,0.007569549348756346,-0.007833014315869965,0.019980423731489384,0.4588164849357099,0.206,0.994788305609327,-0.10196189005174552,309.0,309.0,309.0
2019-01-26,0.001563120829829881,-0.027283926608020564,0.0,0.45491804421408233,0.206,0.9943406096530518,-0.10623912647794737,309.0,309.0,309.0
2019-01-27,-0.007382005015487913,-0.02632477774643852,0.0,0.44592164254856925,0.206,0.9938745231851225,-0.11051439799205104,309.0,309.0,309.0
2019-01-28,0.0048430003064275666,-0.027635614523931963,0.0,0.4582167248247515,0.206,0.9933900548258936,-0.11478762552212723,309.0,309.0,309.0
2019-01-29,0.027901546929524075,-0.03010808714485727,0.0,0.4814074491176825,0.206,0.9928872135356962,-0.11905873003404985,309.0,309.0,309.0
2019-01-30,0.04330704144078539,-0.031759954628680226,0.0,0.49690125198594615,0.206,0.9923660086146721,-0.1233276325329593,309.0,309.0,309.0
2019-01-31,0.0541405827421925,-0.03292159047213633,0.0,0.5077968940029223,0.206,0.9918264497026016,-0.1275942540647217,309.0,309.0,309.0
2019-02-01,0.05115887412723729,-0.03260187418495847,0.0,0.5047980934479028,0.206,0.9912685467787256,-0.13185851571739118,309.0,309.0,309.0
2019-02-02,0.04450586935671412,-0.029017791876916957,0.0028543462473556262,0.4978008921525543,0.206,0.9906923101615609,-0.136120338622667,309.0,309.0,309.0
2019-02-03,0.040921674548662974,-0.03150418159892097,0.0,0.49450221154177143,0.206,0.9900977505087094,-0.1403796439573541,309.0,309.0,309.0
2019-02-04,0.03694606306186762,-0.031077893215996962,0.0,0.49050381080155603,0.206,0.9894848788166605,-0.14463635294482086,309.0,309.0,309.0
2019-02-05,0.02631130233496419,-0.029937571791704636,0.0,0.4798080888217555,0.206,0.9888537064205885,-0.1488903868564546,309.0,309.0,309.0
2019-02-06,0.02134178797644174,-0.029404711313046596,0.0,0.47481008789645784,0.206,0.9882042449941423,-0.1531416670131196,309.0,309.0,309.0
2019-02-07,0.011502149546761731,-0.028349647565324525,0.0,0.464914046064564,0.206,0.9875365065492301,-0.15739011478661089,309.0,309.0,309.0
2019-02-08,-0.006288711856508979,-0.026442007051754438,0.0,0.44702120275223933,0.206,0.9868505034357966,-0.1616356516011083,309.0,309.0,309.0
2019-02-09,-0.01662530172210906,-0.025333657256159294,0.0,0.4366253608277475,0.206,0.986146248341595,-0.16587819893463165,309.0,309.0,309.0
2019-02-10,-0.03163323508458911,-0.023724418610639647,0.0,0.42153139803360773,0.206,0.9854237542919523,-0.1701176783204907,309.0,309.0,309.0
2019-02-11,-0.04395763069364339,-0.022402924623576438,0.0,0.40913635573895135,0.206,0.9846830346495282,-0.17435401134873818,309.0,309.0,219.0
2019-02-12,-0.05976068635345991,-0.020708428301474412,0.0,0.39324271279679124,0.206,0.9839241031140682,-0.17858711966761914,309.0,219.0,219.0
2019-02-13,-0.05359848854893277,-0.02136917529500602,0.0,0.3994402339441194,0.146,0.9831469737221499,-0.18281692498501967,219.0,219.0,219.0
2019-02-14,-0.032130186520622224,-0.02367113256275445,0.0,0.42103159794089606,0.146,0.9823516608469237,-0.18704334906991654,219.0,219.0,219.0
2019-02-15,-0.027061281874847933,-0.02421465025099438,0.0,0.42612955888478155,0.146,0.9815381791978469,-0.19126631375382172,219.0,219.0,219.0
2019-02-16,-0.028253965320965666,-0.024086763736108692,0.0,0.42493003866263734,0.146,0.9807065438204117,-0.19548574093223012,219.0,219.0,219.0
2019-02-17,-0.017718594880974953,-0.025216427950855495,0.0,0.4355258006241911,0.146,0.9798567700958665,-0.1997015525660638,219.0,219.0,219.0
2019-02-18,-0.019507620049925473,-0.025024598178551207,0.0,0.4337265202912022,0.146,0.978988873740932,-0.20391367068311425,219.0,219.0,219.0
2019-02-19,-0.008177127312824373,-0.02623952006985614,0.0,0.4451219624005489,0.146,0.9781028708075101,-0.208122017379486,219.0,219.0,219.0
2019-02-20,-0.0014185877853514087,-0.026964210320818468,0.0,0.4519192436588355,0.146,0.9771987776823876,-0.21232651482103584,219.0,219.0,300.0
2019-02-21,0.00981251466495001,-0.028168475002590003,0.0,0.4632147257500492,0.146,0.9762766110869321,-0.21652708524481437,219.0,300.0,300.0
2019-02-22,0.05342425978280114,0.05040575314677487,0.08277604117331316,0.4982007322264508,0.19999999999999998,0.9753363880767838,-0.22072365096050175,300.0,300.0,300.0
2019-02-23,0.08482038035847148,-0.004633469087516329,0.03139780872091189,0.5352858990917184,0.19999999999999998,0.9743781260415394,-0.2249161343518466,300.0,300.0,300.0
2019-02-24,0.069465120375748,-0.025952652946442653,0.008563038742066879,0.5222910966861036,0.19999999999999998,0.9734018427044308,-0.22910445787810135,300.0,300.0,300.0
2019-02-25,0.030883255544705362,-0.030427803432059367,0.0,0.48440624967292933,0.19999999999999998,0.9724075561219969,-0.233288544075455,300.0,300.0,300.0
2019-02-26,0.008719221505971075,-0.02805124569727408,0.0,0.4621151655463791,0.19999999999999998,0.9713952846837502,-0.2374683155584673,300.0,300.0,199.0
2019-02-27,-0.010661884491972558,-0.025973089830539243,0.0,0.44262296193801376,0.19999999999999998,0.9703650471118364,-0.24164369502149985,300.0,199.0,199.0
2019-02-28,-0.023781402398250256,-0.024566338166905774,0.0,0.4294282394954507,0.13266666666666665,0.9693168624606878,-0.2458146052401442,199.0,199.0,199.0
2019-03-01,-0.02696189158770914,-0.024225307460564144,0.0,0.42622951890325567,0.13266666666666665,0.9682507501166718,-0.2499809690726521,199.0,199.0,199.0
2019-03-02,-0.031136283648782084,-0.023777704658500605,0.0,0.422031198126092,0.13266666666666665,0.9671667297977313,-0.25414270946136197,199.0,199.0,199.0
2019-03-03,-0.030042990489916186,-0.0238949339638044,0.0,0.4231307583296484,0.13266666666666665,0.9660648215530205,-0.2582997494341228,199.0,199.0,199.0
2019-03-04,-0.0227874995266362,-0.024672910262627683,0.0,0.4304278396804193,0.13266666666666665,0.9649450457625343,-0.26245201210571956,199.0,199.0,199.0
2019-03-05,-0.026961891587822178,-0.02422530746055202,0.0,0.426229518903142,0.13266666666666665,0.9638074231367307,-0.2665994206792933,199.0,199.0,199.0
2019-03-06,-0.010065542768913692,-0.026037033087982085,0.0,0.44322272204908586,0.13266666666666665,0.9626519747161488,-0.27074189844776375,199.0,199.0,199.0
2019-03-07,0.0023582431271663437,-0.027369184284602943,0.0,0.45571772436210267,0.13266666666666665,0.9614787218710186,-0.27487936879524527,199.0,199.0,199.0
2019-03-08,0.0315461076659743,0.047010240719540825,0.07706734867860192,0.4768092882665087,0.13266666666666665,0.9602876863008664,-0.2790117551984662,199.0,199.0,199.0
2019-03-09,0.06289307248293065,-0.030989375647917768,0.0028543462473556262,0.5162934955758374,0.13266666666666665,0.959078890034113,-0.28313898122818376,199.0,199.0,199.0
2019-03-10,0.06507965880066244,-0.031223834258525367,0.0028543462473556262,0.5184926159829502,0.13266666666666665,0.9578523554276669,-0.28726097055059635,199.0,199.0,199.0
2019-03-11,0.07342229845299734,-0.0349890891293014,0.0,0.5271891375928135,0.13266666666666665,0.9566081051665101,-0.2913776469287568,199.0,199.0,199.0
2019-03-12,0.0799820574061927,-0.035692464961124194,0.0,0.5337864988141519,0.13266666666666665,0.9553461622632788,-0.29548893422398215,199.0,199.0,199.0
2019-03-13,0.08256620487259272,-0.03596955241002298,0.0,0.5363854592952748,0.13266666666666665,0.9540665500578386,-0.2995947563972604,199.0,199.0,199.0
2019-03-14,0.09339974617399985,-0.03713118825347909,0.0,0.5472811013122509,0.13266666666666665,0.9527692922168512,-0.30369503751065857,199.0,199.0,199.0
2019-03-15,0.10801626285762264,-0.03582774879405858,0.0028543462473556262,0.5616753439768445,0.13266666666666665,0.9514544127333381,-0.30778970172872716,199.0,199.0,199.0
2019-03-16,0.11825960690600795,-0.03405539211344714,0.0057086924947112525,0.5716713458274398,0.13266666666666665,0.950121935926236,-0.31187867331990116,199.0,199.0,199.0
2019-03-17,0.12530402835527535,-0.04055215252641667,0.0,0.5793682672522209,0.13266666666666665,0.9487718864399474,-0.3159618766579027,199.0,199.0,400.0
2019-03-18,0.13226134845713897,-0.041298157196530655,0.0,0.5863654685475694,0.13266666666666665,0.9474042892438848,-0.3200392362231379,199.0,400.0,400.0
2019-03-19,0.11526560935120472,-0.03947577435954295,0.0,0.5692723053832651,0.26666666666666666,0.9460191696320087,-0.32411067660409565,400.0,400.0,199.0
2019-03-20,0.07372046931463981,-0.03502106075803494,0.0,0.5274890176484632,0.26666666666666666,0.9446165532223602,-0.3281761224987399,400.0,199.0,350.0
2019-03-21,0.059209487387853754,-0.03346510816036413,0.0,0.5128948549466941,0.13266666666666665,0.9431964659565866,-0.33223549871590435,199.0,350.0,350.0
2019-03-22,0.03943082024124187,-0.0313443234553381,0.0,0.49300281126431855,0.23333333333333334,0.9417589340994617,-0.33628873017668304,350.0,350.0,350.0
2019-03-23,0.01716739591525576,-0.028957108510970934,0.0,0.4706117671191805,0.23333333333333334,0.9403039842384004,-0.3403357419158174,350.0,350.0,350.0
2019-03-24,-0.006282567386697991,-0.023571957785105485,0.0028543462473556262,0.4467213226967033,0.23333333333333334,0.9388316432829672,-0.3443764590830847,350.0,350.0,350.0
2019-03-25,-0.0350125048483256,-0.023362073485158483,0.0,0.41813275740446443,0.23333333333333334,0.9373419384643773,-0.3484108069446806,350.0,350.0,350.0
2019-03-26,-0.06333259222177604,-0.01745471949019264,0.0028543462473556262,0.38934427207504996,0.23333333333333334,0.9358348973349941,-0.35243871088460327,350.0,350.0,239.0
2019-03-27,-0.0867948444634648,-0.017809667297612977,0.0,0.36605358776353114,0.23333333333333334,0.9343105477678196,-0.3564600964060309,350.0,239.0,239.0
2019-03-28,-0.04265650433023644,0.120992966613016,0.14271731236778132,0.395141953148368,0.15933333333333333,0.9327689179559778,-0.3604748891327026,239.0,239.0,239.0
2019-03-29,-0.03083811278736569,-0.023809676287209904,0.0,0.4223310781815144,0.15933333333333333,0.9312100364121947,-0.3644830148102912,239.0,239.0,239.0
2019-03-30,-0.02646494015190211,-0.0242785935084251,0.0,0.42672931899573996,0.15933333333333333,0.9296339319682696,-0.3684843993077789,239.0,239.0,239.0
2019-03-31,-0.006047998763152235,0.039558468871541116,0.0656499636891794,0.44022392149395273,0.15933333333333333,0.928040633774543,-0.3724789686188262,239.0,239.0,500.0
2019-04-01,0.07814354832939609,0.2199976928001617,0.25403681601465083,0.5046981334294287,0.15933333333333333,0.9264301712993566,-0.3764666488631428,239.0,500.0,500.0
2019-04-02,0.11874426940208001,-0.03984877669459388,0.0,0.5727709060308825,0.3333333333333333,0.9248025743285089,-0.38044736628785186,500.0,500.0,399.0
2019-04-03,0.07859673785560836,-0.032673214760450014,0.0028543462473556262,0.5320871784995234,0.3333333333333333,0.9231578729647039,-0.3844210472688556,500.0,399.0,399.0
2019-04-04,0.01925459194584875,-0.029180909912008765,0.0,0.4727109275078192,0.266,0.9214960976269944,-0.38838761831219715,399.0,399.0,299.0
2019-04-05,-0.01185456793797725,-0.025845203315665675,0.0,0.44142344171598324,0.266,0.9198172790502196,-0.3923470060554182,399.0,299.0,299.0
2019-04-06,-0.045945436436984545,-0.022189780432120495,0.0,0.4071371553689005,0.19933333333333333,0.9181214482844365,-0.39629913726891797,299.0,299.0,299.0
2019-04-07,-0.06135093094824587,-0.02053791294829754,0.0,0.39164335250063687,0.19933333333333333,0.9164086366943459,-0.40024393885730536,299.0,299.0,199.0
2019-04-08,-0.07383151129420025,-0.019199671917628156,0.0,0.3790912301769822,0.19933333333333333,0.9146788759587112,-0.40418133786075344,299.0,199.0,199.0
2019-04-09,-0.08689741964837447,-0.014828451159216676,0.002953288397522803,0.3656337556858489,0.13266666666666665,0.9129321980697745,-0.4081112614563459,199.0,199.0,220.0
2019-04-10,-0.07576252258766707,-0.018992617560220734,0.0,0.3771491498175692,0.13266666666666665,0.9111686353326631,-0.41203363695942635,199.0,220.0,220.0
2019-04-11,-0.0425304743415265,0.03684839580935927,0.05906576795045605,0.4042383148323552,0.14666666666666667,0.9093882203647927,-0.4159483918249417,220.0,220.0,220.0
2019-04-12,-0.022952893781645216,-0.01871474086965814,0.005906576795045606,0.42962815953239897,0.14666666666666667,0.907590986095264,-0.41985545364878407,220.0,220.0,220.0
2019-04-13,-0.024377744121309122,-0.024502394909462932,0.0,0.4288284793843786,0.14666666666666667,0.9057769657642541,-0.4237547501691293,220.0,220.0,220.0
2019-04-14,-0.019308839475760915,-0.02504591259767862,0.0,0.43392644032803673,0.14666666666666667,0.9039461929224012,-0.42764620926777425,220.0,220.0,225.0
2019-04-15,-0.014339325117238472,-0.02557877307633666,0.0,0.4389244412533344,0.14666666666666667,0.902098701430184,-0.43152975897147083,220.0,225.0,225.0
2019-04-16,-0.013941763968570242,-0.025621401914627844,0.0,0.4393242813273446,0.15,0.9002345254572961,-0.4354053274532557,225.0,225.0,225.0
2019-04-17,-0.012053348512367886,-0.02582388889651402,0.0,0.4412235216789213,0.15,0.8983536994820137,-0.4392728430337798,225.0,225.0,225.0
2019-04-18,-0.008276517600076212,-0.026228862860274253,0.0,0.4450220023819611,0.15,0.8964562582905575,-0.44313223418263453,225.0,225.0,225.0
2019-04-19,-0.004996638123365487,-0.026580550776197774,0.0,0.44832068299274397,0.15,0.8945422369764497,-0.44698342951967396,225.0,225.0,225.0
2019-04-20,0.0031533654246158425,-0.027454441961197444,0.0,0.4565174045102367,0.15,0.8926116709398648,-0.45082635781633545,225.0,225.0,225.0
2019-04-21,0.016986845842172422,0.009675077657178972,0.03839274916779644,0.46631348632354275,0.15,0.8906645958869753,-0.4546609479969561,225.0,225.0,500.0
2019-04-22,0.1369426846740457,0.1898768416571768,0.23035649500677863,0.5663734648466061,0.15,0.8887010478292913,-0.45848712914008805,225.0,500.0,500.0
2019-04-23,0.14190220631242834,-0.04233190652510107,0.0,0.5960615903424014,0.3333333333333333,0.8867210630829931,-0.46230483047981064,500.0,500.0,500.0
2019-04-24,0.08872840267700685,-0.03663029940354247,0.0,0.5425829804424893,0.3333333333333333,0.8847246782682615,-0.46611398140703864,500.0,500.0,500.0
2019-04-25,0.03267228071365588,-0.030619633204363655,0.0,0.48620553000591826,0.3333333333333333,0.882711930308599,-0.46991451147082813,500.0,500.0,299.0
2019-04-26,-0.01841432689117262,-0.025141827483842884,0.0,0.4348260804946449,0.3333333333333333,0.8806828564301475,-0.47370635037968,500.0,299.0,220.0
