TimeStamp,LakeLevel,FlowRate,Gate1,Gate2,Gate3,Rainfall
2018-01-07 09:00:00+00:00,279.30299999713895,39.984947884201254,1400.0,1400.0,1400.0,0.484
2018-01-07 10:00:00+00:00,279.3079999923706,40.345081207817195,1400.0,1400.0,1400.0,0.484
2018-01-07 11:00:00+00:00,279.30599995851514,39.91959336967404,1400.0,1400.0,1400.0,0.0
2018-01-07 12:00:00+00:00,279.2989999890327,40.21399174493715,1400.0,1400.0,1400.0,0.0
2018-01-07 13:00:00+00:00,279.30299999713895,39.821630107410485,1400.0,1400.0,1400.0,0.0
2018-01-07 14:00:00+00:00,279.2980000019073,39.85427539040337,1400.0,1400.0,1400.0,0.0
2018-01-07 15:00:00+00:00,279.2999999761581,39.69112486043327,1400.0,1400.0,1400.0,0.0
2018-01-07 16:00:00+00:00,279.2959999680519,39.69112486043327,1400.0,1400.0,1400.0,0.0
2018-01-07 17:00:00+00:00,279.2949999809265,39.625934912735524,1400.0,1400.0,1400.0,0.0
2018-01-07 18:00:00+00:00,279.2939999938011,39.4631047837763,1400.0,1400.0,1400.0,0.0
2018-01-07 19:00:00+00:00,279.28999998569486,39.39804310115092,1400.0,1400.0,1400.0,0.0
2018-01-07 20:00:00+00:00,279.28800001144407,39.56076605530089,1400.0,1400.0,1400.0,0.0
2018-01-07 21:00:00+00:00,279.28800001144407,39.13813249285051,1400.0,1400.0,1400.0,0.0
2018-01-07 22:00:00+00:00,279.28400000333784,39.495649376999076,1400.0,1400.0,1400.0,0.0
2018-01-07 23:00:00+00:00,279.286999964714,39.13813249285051,1400.0,1400.0,1400.0,0.0
2018-01-08 00:00:00+00:00,279.2799999952316,39.30050387717594,1400.0,1400.0,1400.0,0.0
2018-01-08 01:00:00+00:00,279.28400000333784,39.30050387717594,1400.0,1400.0,1400.0,0.0
2018-01-08 02:00:00+00:00,279.27799996137617,39.20306277410233,1400.0,1400.0,1400.0,0.0
2018-01-08 03:00:00+00:00,279.280999982357,39.170600775910884,1400.0,1400.0,1400.0,0.0
2018-01-08 04:00:00+00:00,279.27699997425077,38.91120490296434,1400.0,1400.0,1400.0,0.0
2018-01-08 05:00:00+00:00,279.2759999871254,38.78174336191903,1400.0,1400.0,1400.0,0.0
2018-01-08 06:00:00+00:00,279.2740000128746,39.00841320861841,1400.0,1400.0,1400.0,0.0
